duplicate_group_id,source_entry,Material,Text,Tensile_value,Yield_value,Elongation_value,cluster_number,cluster_label,DOIs,Files,problem,status,Table_topic,title,abstract,Tensile_name,Tensile_unit,Yield_name,Yield_unit,Elongation_name,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,actions,cluster_number_0_to_11
865,3178,AISI 8740 Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",952.0,848.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",6
866,867,AISI 86B30H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 25 mm (1 In.) Round",1015.0,910.0,16.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 480C (900F) Temper, 25 mm (1 In.) Round",10
866,3034,AISI 86B30H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 25 mm (1 In.) Round",1015.0,910.0,16.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 480C (900F) Temper, 25 mm (1 In.) Round",10
867,868,AISI 8650H Steel,"Normalized, 100 mm (4 In.) Round",958.0,640.0,15.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 100 mm (4 In.) Round",9
867,3210,AISI 8650H Steel,"Normalized, 100 mm (4 In.) Round",958.0,640.0,15.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 100 mm (4 In.) Round",9
868,869,AISI 8650H Steel,Normalized 870C (1600F),1025.0,690.0,14.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Normalized 870C (1600F),4
868,3099,AISI 8650H Steel,Normalized 870C (1600F),1025.0,690.0,14.0,4,Normalized (air cooled) – general-purpose steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.04,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Normalized 870C (1600F),4
869,870,AISI 8740 Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 25 mm (1 In.) Round",1225.0,1130.0,16.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 25 mm (1 In.) Round",6
869,3164,AISI 8740 Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 25 mm (1 In.) Round",1225.0,1130.0,16.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 25 mm (1 In.) Round",6
870,871,AISI 86B30H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round",738.0,565.0,23.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round",10
870,3040,AISI 86B30H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round",738.0,565.0,23.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 540C (1000F) Temper, 100 mm (4 In.) Round",10
871,872,AISI 8640 Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",1165.0,1000.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.17,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",6
871,3199,AISI 8640 Steel,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",1165.0,1000.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.17,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 845C (1550F), 540C (1000F) Temper, 25 mm (1 In.) Round",6
872,873,AISI 8740 Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",800.0,605.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",6
872,3207,AISI 8740 Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",800.0,605.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 100 mm (4 In.) Round",6
873,874,AISI 86B30H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 100 mm (4 In.) Round",780.0,595.0,21.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 480C (900F) Temper, 100 mm (4 In.) Round",10
873,3160,AISI 86B30H Steel,"Water Quenched 845C (1550F), 480C (900F) Temper, 100 mm (4 In.) Round",780.0,595.0,21.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.34825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 480C (900F) Temper, 100 mm (4 In.) Round",10
874,875,AISI 8740H Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1235.0,1140.0,13.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",6
874,3232,AISI 8740H Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1235.0,1140.0,13.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",6
875,876,AISI 8630H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",958.0,910.0,18.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",10
875,3053,AISI 8630H Steel,"Water Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",958.0,910.0,18.0,10,Quenched (water) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",10
876,877,AISI 8650 Steel,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",1060.0,1040.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",6
876,3117,AISI 8650 Steel,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",1060.0,1040.0,17.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 13 mm (0.5 In.) Round",6
877,878,AISI 8740 Steel,"Annealed 815C (1500F), 25 mm (1 In.) Round",696.0,415.0,22.0,7,Annealed – easy-to-machine – round annealed stock,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Annealed 815C (1500F), 25 mm (1 In.) Round",7
877,3116,AISI 8740 Steel,"Annealed 815C (1500F), 25 mm (1 In.) Round",696.0,415.0,22.0,7,Annealed – easy-to-machine – round annealed stock,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Annealed 815C (1500F), 25 mm (1 In.) Round",7
878,879,AISI 8740H Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",876.0,731.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",6
878,3224,AISI 8740H Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",876.0,731.0,21.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 50 mm (2 In.) Round",6
879,880,AISI 8740H Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 50 mm (2 In.) Round",1180.0,1060.0,15.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 50 mm (2 In.) Round",6
879,3126,AISI 8740H Steel,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 50 mm (2 In.) Round",1180.0,1060.0,15.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 540C (1000F) Temper, 50 mm (2 In.) Round",6
880,881,AISI 8740 Steel,"Oil Quenched 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",979.0,841.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",6
880,3136,AISI 8740 Steel,"Oil Quenched 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",979.0,841.0,18.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 595C (1100F) Temper, 50 mm (2 In.) Round",6
881,882,AISI 8650 Steel,"Normalized, 100 mm (4 In.) Round",958.0,640.0,15.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 100 mm (4 In.) Round",9
881,3080,AISI 8650 Steel,"Normalized, 100 mm (4 In.) Round",958.0,640.0,15.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 100 mm (4 In.) Round",9
882,883,AISI 86B50 Steel,"Normalized, 25 mm (1 In.) Round",1020.0,689.0,14.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.03825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 25 mm (1 In.) Round",9
882,3124,AISI 86B50 Steel,"Normalized, 25 mm (1 In.) Round",1020.0,689.0,14.0,9,Normalized – general-purpose steel (round normalized stock),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.00175,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.03825,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 25 mm (1 In.) Round",9
883,884,AISI 8740H Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",952.0,848.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",6
883,3189,AISI 8740H Steel,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",952.0,848.0,20.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.875,97.12,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 830C (1525F), 650C (1200F) Temper, 25 mm (1 In.) Round",6
884,885,AISI 8650 Steel,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 100 mm (4 In.) Round",869.0,675.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 100 mm (4 In.) Round",6
884,3134,AISI 8650 Steel,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 100 mm (4 In.) Round",869.0,675.0,22.0,6,Quenched (oil) & tempered – high-strength structural steel,,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.045,0.0,0.0,0.0,0.0,0.5,0.875,97.065,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched 800C (1470F), 595C (1100F) Temper, 100 mm (4 In.) Round",6
885,886,AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",675.0,385.0,25.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",8
885,2540,AISI 8620H Steel,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",675.0,385.0,25.0,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),,,,1,Steel database with labelled clusters,,,Ultimate tensile strength,MPa,Yield strength,MPa,Ductility,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.7749999999999999,97.445,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, Reheated And Oil Quenched, 230C (450F) Temper, 100 mm (4 In.) Round",8
