DOIs,Files,problem,status,Table_topic,title,abstract,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,Text,actions,source_entry,cluster_number,cluster_label,cluster_number_0_to_11
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,814.0,MPa,Yield strength,485.0,MPa,Ductility,22.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round","Normalized At 870C (1600F), Air Cooled, 100 mm (4 In.) Round",21,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,772.0,MPa,Yield strength,580.0,MPa,Ductility,23.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)","Oil Quenched, 100 mm (4 In.) Round (845C (1550F) Quench, 650C (1200F) Temper)",22,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4130 Steel,Ultimate tensile strength,670.0,MPa,Yield strength,435.0,MPa,Ductility,25.0,%,0.0,0.0,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.5,97.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round","Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",23,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4130H Steel,Ultimate tensile strength,670.0,MPa,Yield strength,435.0,MPa,Ductility,25.0,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Normalized At 870C (1600F),Normalized At 870C (1600F),24,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4130H Steel,Ultimate tensile strength,670.0,MPa,Yield strength,435.0,MPa,Ductility,25.0,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round","Normalized At 870C (1600F), Air Cooled, 25 mm (1 In.) Round",25,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,965.0,MPa,Yield strength,931.0,MPa,Ductility,19.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)","Oil Quenched, 25 mm (1 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",26,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,883.0,MPa,Yield strength,710.0,MPa,Ductility,21.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)","Oil Quenched, 50 mm (2 In.) Round (845C (1550F) Quench, 595C (1100F) Temper)",27,6,Quenched (oil) & tempered – high-strength structural steel,6
,,,1,Steel database with labelled clusters,,,AISI 4118 Steel,Ultimate tensile strength,517.0,MPa,Yield strength,365.0,MPa,Ductility,33.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round","Annealed At 870C (1600F), Furnace Cooled At 11C (20F)/Hour, 25 mm (1 In.) Round",28,7,Annealed – easy-to-machine – round annealed stock,7
,,,1,Steel database with labelled clusters,,,AISI 4118 Steel,Ultimate tensile strength,583.0,MPa,Yield strength,386.0,MPa,Ductility,32.0,%,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,98.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round","Normalized At 910C (1670F), Air Cooled, 25 mm (1 In.) Round",29,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4140 Steel,Ultimate tensile strength,883.0,MPa,Yield strength,685.0,MPa,Ductility,19.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.95,0.875,97.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]","Oil Quenched, 100 mm (4 In.) Round [845C (1550F) Quench, 540C (1000F) Temper]",30,6,Quenched (oil) & tempered – high-strength structural steel,6
