DOIs,Files,problem,status,Table_topic,title,abstract,Material,Tensile_name,Tensile_value,Tensile_unit,Yield_name,Yield_value,Yield_unit,Elongation_name,Elongation_value,Elongation_unit,H,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Y,Zr,Nb,Mo,Sn,Sb,La,Ce,Ta,W,Pb,Bi,Other_ele,Text_addition,Text,actions,source_entry,cluster_number,cluster_label,cluster_number_0_to_11
,,,1,Steel database with labelled clusters,,,Latrobe NitralloyÂ® 135 Modified VAC-ARC,Ultimate tensile strength,931.0,MPa,Yield strength,690.0,MPa,Ductility,16.0,%,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,95.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Up To 1.5 In Premium Nitriding Steel,Up To 1.5 In Premium Nitriding Steel,2061,2,Quenched (oil) – general-purpose steel (tested),2
,,,1,Steel database with labelled clusters,,,AISI 1040 Steel,Ultimate tensile strength,752.0,MPa,Yield strength,562.0,MPa,Ductility,23.0,%,0.0,0.0,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.75,98.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched From 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round","Water Quenched From 845C (1550F), 540C (1000F) Temper, 13 mm (0.5 In.) Round",1761,10,Quenched (water) & tempered – high-strength structural steel,10
,,,1,Steel database with labelled clusters,,,AISI 8630H Steel,Ultimate tensile strength,655.0,MPa,Yield strength,425.0,MPa,Ductility,25.0,%,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.5,0.8,97.35,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized, 13 mm (0.5 In.) Round","Normalized, 13 mm (0.5 In.) Round",847,9,Normalized – general-purpose steel (round normalized stock),9
,,,1,Steel database with labelled clusters,,,AISI 4027 Steel,Ultimate tensile strength,1035.0,MPa,Yield strength,917.0,MPa,Ductility,16.0,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 480C (900F) Temper, 25 mm (1 In.) Round","Water Quenched 865C (1590F), 480C (900F) Temper, 25 mm (1 In.) Round",4,10,Quenched (water) & tempered – high-strength structural steel,10
,,,1,Steel database with labelled clusters,,,ASTM A709 Steel,Ultimate tensile strength,690.0,MPa,Yield strength,620.0,MPa,Ductility,17.0,%,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.95,98.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Grade 100 And 100W, > 64 mm & < 100 mm","Grade 100 And 100W, > 64 mm & < 100 mm",1117,1,Hot rolled – general construction steel,1
,,,1,Steel database with labelled clusters,,,AISI 1015 Steel,Ultimate tensile strength,733.0,MPa,Yield strength,415.0,MPa,Ductility,15.0,%,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.4499999999999999,99.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized At 915C (1680F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 13 mm (0.5 In.) Round","Mock Carburized At 915C (1680F) For 8 Hours, 775C (1430F) Reheat, Water Quenched, 175C (350F) Temper, 13 mm (0.5 In.) Round",1444,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 4820H Steel,Ultimate tensile strength,738.0,MPa,Yield strength,475.0,MPa,Ductility,23.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,95.15,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Normalized 860C (1580F), 50 mm (2 In.) Round","Normalized 860C (1580F), 50 mm (2 In.) Round",468,4,Normalized (air cooled) – general-purpose steel,4
,,,1,Steel database with labelled clusters,,,AISI 4419H Steel,Ultimate tensile strength,670.0,MPa,Yield strength,435.0,MPa,Ductility,24.0,%,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.55,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Mock Carburized, 150C (300F) Temper, 25 mm (1 In.) Round","Mock Carburized, 150C (300F) Temper, 25 mm (1 In.) Round",322,8,Carburized – quenched (oil) – wear-resistant surface steel (variant),8
,,,1,Steel database with labelled clusters,,,AISI 4027 Steel,Ultimate tensile strength,696.0,MPa,Yield strength,540.0,MPa,Ductility,25.0,%,0.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.035,0.04,0.0,0.0,0.0,0.0,0.0,0.8,98.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"Water Quenched 865C (1590F), 480C (900F) Temper, 100 mm (4 In.) Round","Water Quenched 865C (1590F), 480C (900F) Temper, 100 mm (4 In.) Round",6,10,Quenched (water) & tempered – high-strength structural steel,10
,,,1,Steel database with labelled clusters,,,AISI 4150H,Ultimate tensile strength,731.0,MPa,Yield strength,380.0,MPa,Ductility,20.0,%,0.0,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.2249999999999999,0.035,0.04,0.0,0.0,0.0,0.0,0.975,0.875,97.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Annealed 815C (1500F),Annealed 815C (1500F),223,7,Annealed – easy-to-machine – round annealed stock,7
